tweet_id,user_id,created_at,text,url,mentions,lang,favorites,retweets,replies,quotes,view_count,hashtags
1732754575289876774,2431586552,Thu Dec 07 13:30:58 +0000 2023,The amount of fear in people this days is much ooo. Just a prank  Sam Larry Piggyvest Opay Chiamaka Ashewo Zahara Ceec Osim NIBBS Seyi Vibez Tinubu Osim konji,https://t.co/tNjJFJSHtf,,en,3,0,1,0,3671,Zahara
1732692920912806084,1152004000318967808,Thu Dec 07 09:25:58 +0000 2023,"If you have been following Calabar Carnival. There's a classy man who wins this bike. Guess Who I want to buy mine, can I use OPay, Kuda or PiggyVest to transfer",https://t.co/M88MQIvdNP,,en,33,19,5,0,7940,
1732738056568901685,1072184395979767808,Thu Dec 07 12:25:20 +0000 2023,New In  Givenchy Mini Tote Canvas Bag Exactly As Seen No Fuggazi  Grade A Size26cm Price130k Well Detailed  Comes In Branded Box With A Longer Handle Konji No is No Chiamaka Rapist Opay Piggyvest Man Of God Doyin Item 7 Sam Larry,https://t.co/ecV3iQEeqw,,en,5,1,0,0,16669,Rapist
1733806071884476524,1094694858353266689,Sun Dec 10 11:09:14 +0000 2023,"Abeg got 2 million people from their Ad on BBNaija  PiggyVest cofounder, Odunayo Eweniyi",https://t.co/ewhFGgqh63,,en,7,1,0,0,2080,BBNaija
1732767856398356784,1318220430474399750,Thu Dec 07 14:23:44 +0000 2023,"ThrowBackThursday Prof. Yemi Osinbajo SAN with 50 Future Perspectives, UNESCO trainees. fcklive Atiku Konji No is No South Africa Lagos NIBSS Osim PiggyVest Zino Zootopia RevolutionNow Sam Larry Old Trafford Tinubu Okafor Arsenal",https://t.co/aZ0zn2USKN,,tl,3,3,0,0,309,ThrowBackThursday fcklive RevolutionNow
1732744792629526620,3485859021,Thu Dec 07 12:52:06 +0000 2023,NEATLY USED 2007 BENZ C230 PRICE 2.950 LOCATION KADUNA CALL 08069061164 Konji NO is No NIBSS Sam Larry Ikorodu opay South Africa Tinubu PiggyVest Chiamaka Lagos Sully Rwanda 10 Nigerian Abuja,https://t.co/MddKED5zAL,,tl,5,3,0,0,646,
1732707888357892265,723917977821822977,Thu Dec 07 10:25:27 +0000 2023,PiggyVest no touch my money ooo...  ITEM 7,https://t.co/PmqSnRMk0L,,en,5,0,3,0,1773,
1732700056845693123,1513364358,Thu Dec 07 09:54:20 +0000 2023,"Opay, Kuda, Piggyvest others to be taken down from fund transfer channels Whatever greater power you believe in as a Nigerian, hold on to it firmly Chiamaka  Ashewo  Doyin  Sam Larry  Opay  Manchester United",https://t.co/AqoToEGUSa,,en,9,3,3,1,4387,
1731358860605112703,1335742900785864707,Sun Dec 03 17:04:54 +0000 2023,"This is where I threw in the towel, wanted to host it on GitHub but it had too many SVG and image files... In my limited knowledge I've recreated Piggyvest landing page, it was not easy  Especially the hover effects on the grid cards and nav buttons Someday not a long time from now I'll come back to this and do it better with less code, and more responsiveness, until then..... Would you like to see the code",,,en,50,5,10,0,3629,
1732111508476227594,487592499,Tue Dec 05 18:55:39 +0000 2023,"Dear Layo from piggyvest, I'm not feeling the way I'm supposed to feel.",https://t.co/Kw1LZjq1T6,,en,12,5,2,0,2084,
1731745980918165709,1001751745155010560,Mon Dec 04 18:43:10 +0000 2023,Babes would have 300k in their piggyvest but would be doing 001 with 2 spoons of rice and 1 meat,,,en,119,20,11,3,7246,
1732692738787652042,788475861116788737,Thu Dec 07 09:25:15 +0000 2023,"Let's be your gifting plug this season Charcoal, pastel and graphite on paper Opay Osim Piggyvest Chiamaka Pencildrawing",https://t.co/ZjY0DANnUd,,en,1,1,1,1,1425,Pencildrawing
1732659633553084915,826099971090956288,Thu Dec 07 07:13:42 +0000 2023,"Nobody at Nairametrics is aware that Opay has an MFB license Or that Kuda and Fairmoney in the photo have MFB license Or that Piggyvest and Cowrywise are not usually listed in fund transfer channels Once again, Nairametrics distinguishes itself as a low quality publication",,,en,37,16,4,3,8809,
1732301660184055817,1417524910201602049,Wed Dec 06 07:31:15 +0000 2023,Men who know you have PiggyVest but when you lament of being broke they immediately send you moneygtgtgtgtgtgtgtgtgtgtgtgtgt,,,en,22,8,5,2,4370,
1730678634535411787,953055926,Fri Dec 01 20:01:55 +0000 2023,Im downloading piggyvest back next year,,,en,8,1,1,0,853,
1731316798102868217,1292951941484511232,Sun Dec 03 14:17:45 +0000 2023,"As an investor, my PiggyVest account looks embarrassing ",https://t.co/LzXZ894JqF,,en,18,7,6,0,1197,
1731059047279775906,1242464871679057927,Sat Dec 02 21:13:33 +0000 2023,50m don enter PiggyVest I don broke Unto the next,,,en,1885,184,401,4,122981,
1730293963746373842,776543635,Thu Nov 30 18:33:22 +0000 2023,1. I wrote a b2b ebook on Paystack and Piggyvest  2. I got featured on Hubspot blog.  3. My articles appear on googles first page.  4. I organized successful events in church ,,,en,429,42,20,3,37035,
1732664231336575390,1303060608309440519,Thu Dec 07 07:31:58 +0000 2023,PiggyVest and cowrywise Abeg o,,,en,5,0,0,0,992,
1731234356671168619,1477260125920370689,Sun Dec 03 08:50:10 +0000 2023,Piggyvest don crash Keh,,,et,194,31,84,77,44596,
1732690990312366117,1254322105388318721,Thu Dec 07 09:18:18 +0000 2023,piggyvest,,,lt,5,0,4,0,708,
1731796111696793862,3884422334,Mon Dec 04 22:02:22 +0000 2023,"I heard some Muslims saying that Piggyvest interest is Haram. Like its Riba Pls explain to me how it's Riba joor, awon oniranu gbogbo",,,en,3,2,1,0,465,
